"Date","Price","Open","High","Low","Vol.","Change %"
"12/22/2021","22,850.0","22,850.0","22,850.0","22,850.0","172.20K","6.78%"
"12/21/2021","21,400.0","21,400.0","21,400.0","21,400.0","387.00K","7.00%"
"12/20/2021","20,000.0","18,700.0","20,000.0","18,400.0","676.20K","6.95%"
"12/17/2021","18,700.0","19,000.0","19,500.0","18,650.0","662.70K","-0.53%"
"12/16/2021","18,800.0","17,700.0","18,850.0","17,650.0","774.60K","5.62%"
"12/15/2021","17,800.0","18,000.0","18,000.0","17,700.0","210.90K","-0.28%"
"12/14/2021","17,850.0","18,200.0","18,250.0","17,750.0","405.50K","-1.92%"
"12/13/2021","18,200.0","17,650.0","18,350.0","17,400.0","685.80K","4.60%"
"12/10/2021","17,400.0","16,650.0","17,800.0","16,500.0","414.10K","4.50%"
"12/09/2021","16,650.0","16,300.0","16,750.0","16,300.0","162.90K","-0.30%"
"12/08/2021","16,700.0","16,850.0","16,850.0","16,350.0","345.70K","-0.60%"
"12/07/2021","16,800.0","16,800.0","16,850.0","16,450.0","186.20K","0.00%"
"12/06/2021","16,800.0","16,800.0","17,200.0","16,400.0","408.00K","-1.75%"
"12/03/2021","17,100.0","17,050.0","17,300.0","16,800.0","259.40K","-0.29%"
"12/02/2021","17,150.0","17,000.0","17,350.0","16,750.0","382.60K","1.48%"
"12/01/2021","16,900.0","16,900.0","17,200.0","16,700.0","340.60K","-0.59%"
"11/30/2021","17,000.0","17,150.0","17,350.0","16,800.0","355.40K","-1.16%"
"11/29/2021","17,200.0","16,500.0","17,500.0","16,400.0","369.40K","1.78%"
"11/26/2021","16,900.0","17,550.0","17,550.0","16,750.0","496.20K","-3.70%"
"11/25/2021","17,550.0","18,100.0","18,100.0","17,400.0","282.10K","-2.23%"
"11/24/2021","17,950.0","17,750.0","17,950.0","17,500.0","313.90K","3.46%"
"11/23/2021","17,350.0","17,200.0","17,400.0","16,500.0","471.30K","0.00%"
"11/22/2021","17,350.0","18,350.0","18,850.0","17,300.0","961.50K","-5.19%"
"11/19/2021","18,300.0","19,200.0","19,300.0","17,850.0","762.90K","-4.19%"
"11/18/2021","19,100.0","18,500.0","19,400.0","18,200.0","1.23M","3.24%"
"11/17/2021","18,500.0","17,550.0","18,500.0","17,550.0","563.30K","5.71%"
"11/16/2021","17,500.0","18,500.0","18,500.0","17,500.0","1.05M","-5.41%"
"11/15/2021","18,500.0","18,200.0","18,900.0","17,700.0","853.50K","1.65%"
"11/12/2021","18,200.0","18,500.0","18,500.0","17,900.0","577.60K","0.83%"
"11/11/2021","18,050.0","16,950.0","18,050.0","16,950.0","2.26M","6.80%"
"11/10/2021","16,900.0","16,800.0","17,000.0","16,750.0","462.30K","0.60%"
"11/09/2021","16,800.0","16,900.0","17,050.0","16,750.0","657.70K","0.00%"
"11/08/2021","16,800.0","16,800.0","17,000.0","16,750.0","768.40K","0.90%"
"11/05/2021","16,650.0","16,200.0","16,900.0","16,000.0","351.10K","2.78%"
"11/04/2021","16,200.0","16,100.0","16,550.0","15,700.0","178.20K","1.25%"
"11/03/2021","16,000.0","16,850.0","16,900.0","16,000.0","449.50K","-5.04%"
"11/02/2021","16,850.0","16,050.0","17,200.0","16,000.0","1.15M","4.66%"
"11/01/2021","16,100.0","16,450.0","16,500.0","16,000.0","336.20K","-0.31%"
"10/29/2021","16,150.0","16,000.0","16,200.0","15,600.0","285.30K","0.00%"
"10/28/2021","16,150.0","15,900.0","16,700.0","15,500.0","337.30K","0.31%"
"10/27/2021","16,100.0","16,350.0","16,600.0","15,900.0","191.40K","-3.59%"
"10/26/2021","16,700.0","16,800.0","16,950.0","16,300.0","377.20K","2.45%"
"10/25/2021","16,300.0","15,350.0","16,300.0","15,350.0","1.33M","6.89%"
"10/22/2021","15,250.0","15,400.0","15,400.0","15,250.0","118.80K","0.00%"
"10/21/2021","15,250.0","15,350.0","15,400.0","15,250.0","74.50K","-0.65%"
"10/20/2021","15,350.0","15,400.0","15,400.0","15,250.0","142.60K","-0.32%"
"10/19/2021","15,400.0","15,350.0","15,400.0","15,200.0","126.80K","0.98%"
"10/18/2021","15,250.0","15,450.0","15,450.0","15,200.0","98.40K","-0.65%"
"10/15/2021","15,350.0","15,250.0","15,350.0","15,200.0","137.60K","0.33%"
"10/14/2021","15,300.0","15,200.0","15,500.0","15,200.0","143.00K","0.33%"
"10/13/2021","15,250.0","15,300.0","15,350.0","15,150.0","63.40K","-0.33%"
"10/12/2021","15,300.0","15,400.0","15,450.0","15,250.0","53.60K","-0.65%"
"10/11/2021","15,400.0","15,350.0","15,500.0","15,250.0","48.40K","0.33%"
"10/08/2021","15,350.0","15,450.0","15,450.0","15,200.0","83.50K","0.99%"
"10/07/2021","15,200.0","15,400.0","15,650.0","15,200.0","124.70K","-1.30%"
"10/06/2021","15,400.0","15,300.0","15,550.0","15,200.0","113.80K","0.98%"
"10/05/2021","15,250.0","15,200.0","15,350.0","15,150.0","106.30K","0.33%"
"10/04/2021","15,200.0","15,100.0","15,400.0","15,100.0","97.60K","0.33%"
"10/01/2021","15,150.0","15,250.0","15,450.0","15,100.0","90.50K","-0.66%"
"09/30/2021","15,250.0","15,200.0","15,750.0","15,200.0","97.50K","0.33%"
"09/29/2021","15,200.0","15,150.0","15,250.0","15,050.0","129.80K","0.33%"
"09/28/2021","15,150.0","15,150.0","15,300.0","14,850.0","257.20K","-0.98%"
"09/27/2021","15,300.0","16,000.0","16,000.0","15,200.0","255.00K","-4.97%"
"09/24/2021","16,100.0","16,500.0","16,550.0","16,100.0","143.50K","-3.01%"
"09/23/2021","16,600.0","16,250.0","17,000.0","16,250.0","656.30K","2.79%"
"09/22/2021","16,150.0","15,350.0","16,200.0","15,250.0","407.20K","5.21%"
"09/21/2021","15,350.0","15,650.0","15,650.0","15,350.0","141.10K","-1.92%"
"09/20/2021","15,650.0","15,600.0","15,850.0","15,600.0","181.20K","0.32%"
"09/17/2021","15,600.0","15,350.0","16,000.0","15,200.0","331.30K","1.96%"
"09/16/2021","15,300.0","15,350.0","15,400.0","15,150.0","81.50K","-0.33%"
"09/15/2021","15,350.0","15,200.0","15,350.0","15,100.0","179.40K","0.66%"
"09/14/2021","15,250.0","15,200.0","15,550.0","15,100.0","132.10K","-0.33%"
"09/13/2021","15,300.0","15,450.0","15,450.0","14,800.0","134.20K","-0.97%"
"09/10/2021","15,450.0","15,300.0","15,450.0","15,200.0","124.70K","0.98%"
"09/09/2021","15,300.0","15,400.0","15,500.0","15,200.0","91.20K","-0.33%"
"09/08/2021","15,350.0","15,350.0","15,800.0","15,250.0","148.80K","0.99%"
"09/07/2021","15,200.0","15,900.0","15,900.0","15,100.0","188.50K","-3.49%"
"09/06/2021","15,750.0","15,650.0","16,100.0","15,600.0","168.80K","0.96%"
"09/01/2021","15,600.0","15,550.0","15,850.0","15,500.0","96.00K","-0.32%"
"08/31/2021","15,650.0","15,300.0","16,100.0","15,200.0","281.50K","2.29%"
"08/30/2021","15,300.0","15,000.0","15,450.0","15,000.0","163.40K","1.32%"
"08/27/2021","15,100.0","15,200.0","15,200.0","14,800.0","153.30K","-0.66%"
"08/26/2021","15,200.0","15,450.0","15,450.0","15,150.0","168.10K","-0.33%"
"08/25/2021","15,250.0","15,550.0","15,550.0","15,150.0","216.80K","-4.09%"
"08/24/2021","15,900.0","16,800.0","16,800.0","15,600.0","334.00K","0.00%"
"08/23/2021","15,900.0","14,950.0","15,900.0","14,900.0","197.60K","6.71%"
"08/20/2021","14,900.0","15,500.0","15,600.0","14,800.0","691.90K","-3.87%"
"08/19/2021","15,500.0","15,700.0","15,750.0","15,500.0","335.10K","-1.90%"
"08/18/2021","15,800.0","15,950.0","16,000.0","15,600.0","232.70K","-0.94%"
"08/17/2021","15,950.0","16,050.0","16,300.0","15,850.0","520.10K","-4.49%"
"08/16/2021","16,700.0","16,550.0","17,000.0","16,400.0","241.20K","1.52%"
"08/13/2021","16,450.0","16,700.0","16,700.0","16,000.0","357.10K","-2.08%"
"08/12/2021","16,800.0","16,800.0","17,200.0","16,500.0","457.70K","-3.45%"
"08/11/2021","17,400.0","18,700.0","18,700.0","17,400.0","632.30K","-6.95%"
"08/10/2021","18,700.0","18,700.0","19,700.0","17,900.0","819.90K","0.81%"
"08/09/2021","18,550.0","18,550.0","18,550.0","18,050.0","748.20K","6.92%"
"08/06/2021","17,350.0","17,350.0","17,350.0","17,350.0","427.20K","6.77%"
"08/05/2021","16,250.0","15,250.0","16,250.0","15,150.0","1.43M","6.91%"
"08/04/2021","15,200.0","15,150.0","15,300.0","15,100.0","81.30K","0.33%"
"08/03/2021","15,150.0","15,100.0","15,200.0","14,900.0","115.00K","-0.33%"
"08/02/2021","15,200.0","15,100.0","15,350.0","15,000.0","159.70K","-1.30%"
"07/30/2021","15,400.0","15,500.0","15,500.0","15,100.0","57.00K","0.00%"
"07/29/2021","15,400.0","15,100.0","15,800.0","15,050.0","252.10K","2.33%"
"07/28/2021","15,050.0","15,800.0","15,800.0","15,000.0","399.70K","-4.75%"
"07/27/2021","15,800.0","16,200.0","16,300.0","15,700.0","198.80K","-2.47%"
"07/26/2021","16,200.0","16,100.0","16,200.0","15,650.0","56.60K","0.62%"
"07/23/2021","16,100.0","16,350.0","16,350.0","15,950.0","35.50K","-1.53%"
"07/22/2021","16,350.0","16,350.0","16,600.0","16,000.0","80.90K","0.00%"
"07/21/2021","16,350.0","15,900.0","16,600.0","15,900.0","24.20K","2.83%"
"07/20/2021","15,900.0","15,600.0","15,950.0","15,000.0","44.30K","0.63%"
"07/19/2021","15,800.0","15,800.0","16,000.0","15,600.0","77.00K","-3.07%"
"07/16/2021","16,300.0","16,250.0","16,500.0","16,100.0","60.00K","0.62%"
"07/15/2021","16,200.0","16,100.0","16,350.0","15,600.0","23.90K","0.93%"
"07/14/2021","16,050.0","16,000.0","16,500.0","15,800.0","39.40K","-1.53%"
"07/13/2021","16,300.0","16,000.0","16,800.0","15,850.0","110.90K","-2.10%"
"07/12/2021","16,650.0","17,500.0","17,500.0","16,650.0","146.30K","-6.98%"
"07/09/2021","17,900.0","18,350.0","18,350.0","17,500.0","89.50K","-3.24%"
"07/08/2021","18,500.0","18,500.0","19,200.0","18,000.0","72.30K","-0.54%"
"07/07/2021","18,600.0","19,400.0","19,500.0","18,200.0","121.10K","-4.12%"
"07/06/2021","19,400.0","20,000.0","20,000.0","19,400.0","92.60K","-3.72%"
"07/05/2021","20,150.0","20,500.0","20,750.0","19,800.0","119.00K","-1.23%"
"07/02/2021","20,400.0","20,900.0","20,900.0","20,400.0","22.30K","-0.97%"
"07/01/2021","20,600.0","20,400.0","20,600.0","20,300.0","70.90K","0.73%"
